movie_id,title,tags
134,"O Brother, Where Art Thou?","action adventur comedi deep south 1930s, three escap convict search hidden treasur relentless lawman pursu them. journey come across mani comic charact incred situations. base upon homer' 'odyssey'. propheci southernusa musicrecord countrymus mississippi seduct music fraud georgeclooney johnturturro timblakenelson joel coen"
22894,Legion,"horror god lose faith humankind, send legion angel bring apocalypse. humanity' hope surviv lie group stranger trap out-of-the-way, desert diner archangel michael. angel diner religion apocalyps demon desert angel paulbettani dennisquaid kevindurand scott stewart"
134374,Pain & Gain,"thriller crime action daniel lugo, manag sun gym 1990 miami, decid one way achiev version american dream: extortion. achiev goal, recruit musclemen paul adrian accomplices. sever fail attempts, abduct rich businessman victor kershaw convinc sign asset them. kershaw make alive, author reluct believ story. miami scam crime weightlift weightlift duringcreditssting markwahlberg dwaynejohnson anthonymacki michael bay"
1901,In Good Company,"comedi drama romanc dan foreman season advertis sale execut high-rank public corpor takeov result place naiv supervisor carter duryea, half age. matter made wors dan' new supervisor becom romant involv daughter 18 year-old colleg student alex. midlifecrisi daughter badboss tophergrac scarlettjohansson dennisquaid paul weitz"
15028,Clockstoppers,"adventur famili sciencefict thriller now, zak gibbs' greatest challeng find way buy car. discov odd wristwatch amidst father' variou invent slip -- someth strang happens. world around seem come stop, everyth everybodi frozen time. zak quickli learn manipul devic quick-wit beauti new friend, francesca, start real fun. time airplan youth wristwatch jessebradford paulagarcé robinthoma jonathan frake"
11509,Silverado,"action crime drama western four unwit hero cross path journey sleepi town silverado. littl know town famili friend resid taken corrupt sheriff murder posse. sharp-shoot foursom save day, first break jail, learn real friend are. sheriff fight hors malefriendship twogunsbelt kevinklin scottglenn kevincostn lawrenc kasdan"
7445,Brothers,"drama thriller war helicopt goe fourth tour duti afghanistan, marin sam cahil presum dead. back home, brother tommi step look sam’ wife, grace, two children. sam’ surpris homecom trigger domest mayhem. brotherbrotherrelationship brother-in-law lossofhusband warinafghanistan sister-in-law tobeymaguir jakegyllenha natalieportman jim sheridan"
17047,Agent Cody Banks 2: Destination London,"comedi all-new gadgets, high-fli action, excit chase wisecrack new handler, derek (anthoni anderson), codi retriev devic world' leader fall evil control diabol villain. londonengland cia teenagehero teenspi ciaagent frankiemuniz anthonyanderson hannahspearritt kevin allen"
62838,New Year's Eve,comedi romanc live sever coupl singl new york intertwin cours new year' eve. newyear'sev illustr cater pedicab ticket videoconferenc multiplestorylin duringcreditssting robertdeniro katherineheigl ashtonkutch garri marshal
2057,Original Sin,"drama thriller mysteri romanc young man plung life subterfuge, deceit mistaken ident pursuit femm fatal whose heart never quit within grasp women sex cuba erotic lover(female) passion coffeegrow sin denunci angelinajoli antoniobandera gregoryitzin michael cristof"
70436,The Raven,"crime thriller mysteri fiction account last day edgar allan poe' life, poet pursuit serial killer whose murder mirror writer' stories. poison blackmail maskedbal historicalfigur buriedal serialkil deadlin edgarallanpo newspaperreview baltimoremaryland newspaperoffic hardtim lifeimitatesart pendulum johncusack lukeevan aliceev jame mcteigu"
16784,Welcome to Mooseport,"comedi us presid (gene hackman) retir two term offic return hometown mooseport, main decid run mayor anoth local candid (ray romano). rayromano genehackman marciagayharden donald petri"
8011,Highlander: The Final Dimension,"action fantasi sciencefict start 15th century, connor mcleod (christoph lambert) train anoth immort swordsman, japanes sorcer nakano (mako). evil immort name kane (mario van peebles) kill old wizard, result battl leav buri underground cave. kane resurfac 20th centuri creat havoc, mcleod stop him. japan newyork scotland morocco goodandbad christopherlambert mariovanpeebl deborahkaraung andrew morahan"
31640,Blood and Wine,"crime drama thriller man fail father husband commit heist make money fledg business, thing becom complic wife interferes. robberi gun fight love murder heist theft diamond neo-noir jacknicholson stephendorff jenniferlopez bob rafelson"
9092,Snow White: A Tale of Terror,"fantasi horror base somewhat authent grimm brothers' stori young woman unlik stepmother, film includ talk mirror, poison apple, ruffian gold (not diamond) miner (and dwarf cute). take place time crusades, depict attitud wealthi peasant class toward one another. jealousi toxic castl stepmoth fairy-talefigur appl middleag mirror nobil sigourneyweav samneil monicakeena michael cohn"
2779,The Curse of the Jade Scorpion,"comedi crime mysteri romanc thriller cw brigg veteran insur investigator, mani successes. betti ann fitzgerald new employe compani work for, task reorgan office. like - least that' think. night rest offic employees, go watch voltan, magician secretli hypnot them. hypnosi independentfilm danaykroyd helenhunt woodyallen woodi allen"
316002,Accidental Love,"romanc comedi small town waitress get nail accident lodg head caus unpredict behavior lead washington, dc. spark fli meet clueless young senat take caus - happen love interfer stand for? one-nightstand romanticcomedi accidentallov jakegyllenha jessicabiel jamesmarsden david o. russel"
36355,Flipper,"adventur famili sandi rick sent mom coral key, rustic island florida keys, spend summer uncl porter ricks. sandi dislik everyth new environ new friend come life, dolphin name flipper, bring uncl nephew togeth lead sandi summer adventur lifetime. dolphin florida floridakey summer elijahwood paulhogan jonathanbank alan shapiro"
238615,Self/less,sciencefict mysteri thriller extrem wealthi elderli man die cancer undergo radic medic procedur transfer conscious bodi healthi young man everyth may good seem start uncov mysteri body' origin secret organ kill keep secrets. lie immort terminalil laboratori cancer doctor body-swap death rich falsememori soultransfer richman mindtransf hostbodi bodysnatch etern ryanreynold benkingsley nataliemartinez tarsem singh
1985,The Constant Gardener,"drama mysteri thriller justin quayl low-level british diplomat alway gone work quietly, caus problems. radic wife tessa kill becom determin find why, thrust middl danger conspiracy. aid diplomat nairobi politician pharmaceuticalindustri cancer morgu genocideinrwanda ralphfienn rachelweisz dannyhuston fernando meirel"
615,The Passion of the Christ,"drama ""the passion christ"" film last 12 hour life jesus. director mel gibson receiv much critic critic audienc explicit depict focu violenc christ suffering, especi part jewish community. film languag arabic, latin hebrew actor laymen controversi receiv well. christian jewri romanempir jesuschrist suffer apostl lastsupp roman bibl mission tortur jimcaviezel maiamorgenstern monicabellucci mel gibson"
788,Mrs. Doubtfire,"comedi drama famili love irrespons dad daniel hillard, estrang exasper spouse, crush court order allow weekli visit kids. daniel learn ex need housekeeper, get job -- disguis english nanny. soon becom children' best pal kind parent start. sanfrancisco parentskidsrelationship restaur nanni mask custodybattl fakeident robinwilliam sallyfield piercebrosnan chri columbu"
380,Rain Man,drama selfish yuppi charli babbitt' father left fortun savant brother raymond pittanc charlie; travel cross-country. individu mentallydis autism lossoffath yuppi cardeal egocentr travel convert psychiatrist duringcreditssting savant dustinhoffman tomcruis valeriagolino barri levinson
13223,Gran Torino,"drama walt kowalski widow hold onto prejudic despit chang michigan neighborhood world around him. kowalski grumpy, tough-minded, unhappi old man can't get along either kid neighbors. korean war veteran whose prize possess 1972 gran torino keep mint condition. neighbor thao, young hmong teenag pressur gang member cousin, tri steal gran torino, kowalski set reform youth. drawn life thao' family, kowalski soon take step protect gang infest neighborhood. rape warveteran immigr priest gang oldman teenag gangster detroit widow car hmong clinteastwood christophercarley beevang clint eastwood"
10523,W.,"drama histori whether love hate him, question georg w. bush one controversi public figur recent memory. w take viewer bush’ event life -- struggl triumphs, found wife faith, cours critic day lead bush’ decis invad iraq. usa whitehous usapresid georgew.bush presid iraqwar joshbrolin elizabethbank ellenburstyn oliv stone"
8681,Taken,"action thriller vacat friend paris, american girl kidnap gang human traffick intent sell forc prostitution. work clock, ex-spi father must pull stop save her. best year possibl behind him, job may handle. pari kidnap humantraffick rescu prostitut albanian missingdaught exciaag liamneeson famkejanssen maggiegrac pierr morel"
239571,The Best of Me,drama romanc pair former high school sweetheart reunit mani year return visit small hometown. highschoolsweetheart michellemonaghan jamesmarsden lianaliberato michael hoffman
619,The Bodyguard,"thriller action drama music romanc former secret servic agent grudgingli take assign protect pop idol who' threaten craze fan. first, safety-obsess bodyguard self-indulg diva total clash. long, tension spark firework anoth sort, love-avers tough guy torn duti romance. sistersisterrelationship anonymouslett diva bodyguard oscaraward losangel whitneyhouston kevincostn michelelamarrichard mick jackson"
